%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=206728, 2026/02/18 13:6:2.32)
164 1641 3.291292e-03 1.121749e+01  6.986415097097736293e+01  6.986415097097736293e+01  7.021900668681809066e+01  7.425272724395617274e+01
165 1651 3.274772e-03 1.114970e+01  6.986415097097736293e+01  7.003421000929290585e+01  7.108435224096648142e+01  7.351513877095078442e+01
166 1661 3.202935e-03 1.112819e+01  6.964883430529833674e+01  6.964883430529833674e+01  7.035981064674069785e+01  7.359221136720081802e+01
167 1671 3.157622e-03 1.109816e+01  6.964883430529833674e+01  7.033058855848204871e+01  7.137686996299480313e+01  7.409400445688200421e+01
168 1681 3.096526e-03 1.110027e+01  6.964883430529833674e+01  7.000683416797758696e+01  7.070638694358376597e+01  7.258287662881576807e+01
169 1691 3.003796e-03 1.106685e+01  6.964883430529833674e+01  6.970425321091335036e+01  7.055348995483444696e+01  7.189734848525851874e+01
170 1701 2.912872e-03 1.107223e+01  6.964883430529833674e+01  6.985024511393223179e+01  7.066253617616723659e+01  7.318663492385493896e+01
171 1711 2.860616e-03 1.107478e+01  6.964883430529833674e+01  6.992839510927774427e+01  7.023721868534940427e+01  7.467220687070445706e+01
172 1721 2.891344e-03 1.106640e+01  6.930215370600559766e+01  6.930215370600559766e+01  7.069242724694132107e+01  7.387816325530387473e+01
173 1731 2.884431e-03 1.097175e+01  6.930215370600559766e+01  6.941186440055345486e+01  7.027353178527988575e+01  7.403474120776390066e+01
174 1741 2.915258e-03 1.086572e+01  6.930215370600559766e+01  6.979112391437347185e+01  7.043179856468447042e+01  7.147296620022522973e+01
175 1751 2.960142e-03 1.080211e+01  6.930215370600559766e+01  6.950932444774197450e+01  7.036383100592155415e+01  7.358275575780430700e+01
176 1761 2.970314e-03 1.081018e+01  6.930215370600559766e+01  6.945416307520068244e+01  7.023276769002890774e+01  7.373970720014412450e+01
177 1771 2.913635e-03 1.081340e+01  6.930215370600559766e+01  6.951213538986181106e+01  7.010036075752407214e+01  7.373537806567226482e+01
178 1781 2.841355e-03 1.082792e+01  6.915160511928954179e+01  6.915160511928954179e+01  7.085947795499617996e+01  7.102721326659687406e+01
179 1791 2.818934e-03 1.080932e+01  6.915160511928954179e+01  6.931510255195938441e+01  6.977326133840915645e+01  7.408395211279619730e+01
180 1801 2.794757e-03 1.082591e+01  6.915160511928954179e+01  6.936815551056881191e+01  6.995279006397524313e+01  1.663742558953422872e+02
181 1811 2.795656e-03 1.077899e+01  6.908644031817811992e+01  6.908644031817811992e+01  6.970351878546406965e+01  7.320684271181642089e+01
182 1821 2.775231e-03 1.077738e+01  6.908644031817811992e+01  6.922628953237898486e+01  7.130356369588351129e+01  1.933351582543810423e+02
