%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=206728, 2026/02/18 13:6:2.32)
1 11 3.530753e-02 0 0 1.215230e-02 1.057047e-02 1.153380e-02 8.671652e-03 9.922795e-03 1.104119e-02 1.726239e-02 1.614016e-02 1.003727e-02 1.141720e-02 1.096034e-02 8.820394e-03 4.890730e-03 9.567738e-03 3.025129e-03 1.052445e-02 1.340853e-02 5.449895e-03 6.839459e-03 3.297250e-02 8.908677e-03 7.525683e-03 1.602234e-02 3.104426e-02 1.184133e-02 3.522440e-02 2.433443e-02 2.179813e-02 
2 21 3.414930e-02 0 0 1.174344e-02 1.024288e-02 1.113533e-02 8.368508e-03 9.576028e-03 1.066649e-02 1.669100e-02 1.563452e-02 9.725223e-03 1.108761e-02 1.060862e-02 8.510770e-03 4.740694e-03 9.244602e-03 2.919903e-03 1.017017e-02 1.295021e-02 5.263233e-03 6.607824e-03 3.184190e-02 8.593788e-03 7.264610e-03 1.547154e-02 2.996535e-02 1.144146e-02 3.406536e-02 2.348225e-02 2.106097e-02 
3 31 3.346039e-02 0 0 1.148614e-02 1.004147e-02 1.090713e-02 8.238255e-03 9.362187e-03 1.042752e-02 1.636774e-02 1.529169e-02 9.521646e-03 1.086627e-02 1.042009e-02 8.324087e-03 4.654176e-03 9.040075e-03 2.855649e-03 9.958265e-03 1.265642e-02 5.147601e-03 6.457790e-03 3.112604e-02 8.400052e-03 7.125530e-03 1.512288e-02 2.939638e-02 1.119049e-02 3.333444e-02 2.295486e-02 2.060171e-02 
4 41 3.235247e-02 0 0 1.108672e-02 9.710726e-03 1.052889e-02 7.958625e-03 9.030567e-03 1.006036e-02 1.579689e-02 1.480838e-02 9.221206e-03 1.051726e-02 1.006669e-02 8.030205e-03 4.516933e-03 8.733599e-03 2.755508e-03 9.607483e-03 1.222491e-02 4.980440e-03 6.231694e-03 3.007995e-02 8.100579e-03 6.891597e-03 1.461279e-02 2.844012e-02 1.081575e-02 3.216247e-02 2.217394e-02 1.989205e-02 
5 51 3.152659e-02 0 0 1.078949e-02 9.464110e-03 1.026491e-02 7.750766e-03 8.776837e-03 9.784261e-03 1.540499e-02 1.439664e-02 8.997231e-03 1.024911e-02 9.799001e-03 7.808637e-03 4.401123e-03 8.492491e-03 2.687778e-03 9.342112e-03 1.192881e-02 4.845180e-03 6.059843e-03 2.927025e-02 7.883422e-03 6.726597e-03 1.425525e-02 2.771134e-02 1.053396e-02 3.130902e-02 2.155857e-02 1.933973e-02 
6 61 3.090489e-02 0 0 1.055278e-02 9.258059e-03 1.004574e-02 7.608281e-03 8.643759e-03 9.576426e-03 1.510840e-02 1.408117e-02 8.823727e-03 1.010439e-02 9.589420e-03 7.659728e-03 4.309622e-03 8.338399e-03 2.628995e-03 9.148202e-03 1.168657e-02 4.745513e-03 5.930997e-03 2.866391e-02 7.724228e-03 6.595940e-03 1.397034e-02 2.711174e-02 1.032355e-02 3.065074e-02 2.111086e-02 1.893207e-02 
7 71 3.028433e-02 0 0 1.033614e-02 9.066805e-03 9.832534e-03 7.449929e-03 8.522990e-03 9.359709e-03 1.480614e-02 1.379637e-02 8.631947e-03 9.920227e-03 9.389112e-03 7.497250e-03 4.213138e-03 8.174127e-03 2.570777e-03 8.944282e-03 1.147514e-02 4.646673e-03 5.808100e-03 2.802430e-02 7.576641e-03 6.453471e-03 1.366226e-02 2.651536e-02 1.011603e-02 2.999974e-02 2.064562e-02 1.855279e-02 
8 81 2.960970e-02 0 0 1.009804e-02 8.847898e-03 9.617156e-03 7.281092e-03 8.341326e-03 9.155205e-03 1.448793e-02 1.351632e-02 8.440955e-03 9.696665e-03 9.161028e-03 7.321934e-03 4.111122e-03 7.994963e-03 2.514497e-03 8.739048e-03 1.121125e-02 4.550005e-03 5.678544e-03 2.738427e-02 7.393250e-03 6.301767e-03 1.334261e-02 2.586798e-02 9.872824e-03 2.934042e-02 2.013867e-02 1.812636e-02 
9 91 2.864594e-02 0 0 9.751832e-03 8.549623e-03 9.288920e-03 7.033292e-03 8.084684e-03 8.857777e-03 1.402559e-02 1.305570e-02 8.159601e-03 9.376409e-03 8.853407e-03 7.068190e-03 3.969925e-03 7.734756e-03 2.429603e-03 8.460983e-03 1.081917e-02 4.401801e-03 5.486555e-03 2.644287e-02 7.143230e-03 6.085806e-03 1.289488e-02 2.498952e-02 9.533419e-03 2.835441e-02 1.945357e-02 1.751577e-02 
10 101 2.740896e-02 0 0 9.328452e-03 8.170075e-03 8.876682e-03 6.715346e-03 7.729154e-03 8.472441e-03 1.340534e-02 1.249333e-02 7.791030e-03 8.995506e-03 8.452618e-03 6.771559e-03 3.798058e-03 7.399412e-03 2.321594e-03 8.078133e-03 1.033919e-02 4.204983e-03 5.263954e-03 2.524967e-02 6.824931e-03 5.822333e-03 1.234869e-02 2.390872e-02 9.110145e-03 2.708243e-02 1.856800e-02 1.672105e-02 
