%  columns="iteration, evaluation, void, void, void, xmean" (startseed=206728, 2026/02/18 13:6:2.32)
0 1 0 0 0 1.072954e-01 9.330433e-02 1.019338e-01 7.692968e-02 8.801534e-02 9.778924e-02 1.531794e-01 1.429170e-01 8.882655e-02 1.012747e-01 9.689837e-02 7.813806e-02 4.318575e-02 8.491221e-02 2.682385e-02 9.330433e-02 1.189228e-01 4.825175e-02 6.070023e-02 2.924706e-01 7.880330e-02 6.676747e-02 1.421225e-01 2.753960e-01 1.050487e-01 3.125523e-01 2.159288e-01 1.932186e-01 
1 11 0 0 0 1.110978e-01 1.062260e-01 8.876046e-02 7.446352e-02 8.978642e-02 9.858624e-02 1.594499e-01 1.535204e-01 9.969330e-02 1.014092e-01 1.088795e-01 8.313934e-02 4.990237e-02 8.530620e-02 2.471705e-02 8.550669e-02 1.260615e-01 4.809892e-02 5.925267e-02 2.864120e-01 8.066824e-02 6.491293e-02 1.404722e-01 2.775616e-01 1.108772e-01 3.042486e-01 2.227464e-01 1.845107e-01 
2 21 0 0 0 1.115144e-01 1.133598e-01 8.996141e-02 7.642915e-02 8.946612e-02 1.030460e-01 1.454484e-01 1.615106e-01 1.083081e-01 1.166220e-01 1.152685e-01 7.993714e-02 5.375396e-02 8.918481e-02 2.569336e-02 8.475526e-02 1.261568e-01 4.824989e-02 6.336106e-02 2.806678e-01 8.146302e-02 6.681661e-02 1.340714e-01 2.741012e-01 1.087422e-01 3.216546e-01 2.261065e-01 1.827667e-01 
3 31 0 0 0 1.170013e-01 1.157920e-01 8.610797e-02 8.862709e-02 8.562828e-02 9.896876e-02 1.354740e-01 1.556534e-01 9.971856e-02 1.217643e-01 1.230676e-01 7.724786e-02 5.538762e-02 8.496119e-02 2.616528e-02 8.004803e-02 1.262025e-01 5.013054e-02 6.331316e-02 2.869939e-01 7.936645e-02 5.831743e-02 1.379273e-01 2.824082e-01 1.062394e-01 3.383253e-01 2.258160e-01 1.772810e-01 
4 41 0 0 0 1.168668e-01 1.167513e-01 9.178892e-02 8.906843e-02 8.492925e-02 9.369215e-02 1.363089e-01 1.603728e-01 8.695390e-02 1.101842e-01 1.174311e-01 7.847551e-02 5.587950e-02 8.182373e-02 2.605943e-02 8.377195e-02 1.166591e-01 5.046068e-02 6.043640e-02 3.108050e-01 7.875205e-02 5.375021e-02 1.395418e-01 2.528833e-01 1.009269e-01 3.243517e-01 2.415094e-01 1.932727e-01 
5 51 0 0 0 1.096478e-01 1.137371e-01 1.027685e-01 8.650035e-02 8.499977e-02 9.785950e-02 1.236212e-01 1.581805e-01 7.954906e-02 1.195549e-01 1.084685e-01 8.225462e-02 5.581775e-02 8.311881e-02 2.383268e-02 8.570813e-02 1.051946e-01 5.290798e-02 6.167064e-02 3.043493e-01 8.345654e-02 5.328972e-02 1.560602e-01 2.494881e-01 9.700869e-02 3.451679e-01 2.334167e-01 1.908162e-01 
6 61 0 0 0 1.134108e-01 1.112428e-01 9.935264e-02 9.104751e-02 7.455256e-02 9.994222e-02 1.211893e-01 1.551472e-01 7.958026e-02 1.319186e-01 1.094014e-01 8.815418e-02 5.289941e-02 7.734865e-02 2.480116e-02 9.394323e-02 1.045561e-01 5.380724e-02 6.534315e-02 3.014576e-01 8.882999e-02 5.441537e-02 1.488041e-01 2.685825e-01 9.422077e-02 3.197899e-01 2.185421e-01 2.019190e-01 
7 71 0 0 0 1.037731e-01 1.146492e-01 9.511337e-02 8.432303e-02 6.395515e-02 9.957737e-02 1.170992e-01 1.656791e-01 8.047513e-02 1.347290e-01 1.033004e-01 8.297368e-02 5.229315e-02 8.684453e-02 2.560419e-02 9.153820e-02 1.203597e-01 5.511117e-02 6.615246e-02 2.907659e-01 8.930730e-02 5.407730e-02 1.450445e-01 2.612090e-01 9.119384e-02 3.374837e-01 2.148317e-01 1.880625e-01 
8 81 0 0 0 9.948462e-02 1.137966e-01 8.580978e-02 8.602676e-02 6.534913e-02 1.092108e-01 1.103012e-01 1.527751e-01 8.291888e-02 1.276150e-01 1.003199e-01 8.628920e-02 5.194837e-02 9.275599e-02 2.297634e-02 9.386483e-02 1.195233e-01 4.984650e-02 6.855572e-02 2.703953e-01 8.872595e-02 5.632475e-02 1.513132e-01 2.672699e-01 9.341000e-02 3.607947e-01 2.191914e-01 1.803358e-01 
9 91 0 0 0 1.053783e-01 1.116202e-01 8.730199e-02 8.730687e-02 6.273787e-02 1.136454e-01 1.092638e-01 1.521712e-01 7.968224e-02 1.181338e-01 9.824349e-02 8.354719e-02 5.309462e-02 9.338646e-02 2.447368e-02 9.810097e-02 1.183576e-01 5.284346e-02 6.906818e-02 2.732870e-01 9.123567e-02 5.523696e-02 1.455930e-01 2.704561e-01 9.163203e-02 3.355584e-01 2.109077e-01 1.794593e-01 
10 101 0 0 0 1.132227e-01 1.047635e-01 9.477418e-02 8.856532e-02 6.806538e-02 1.065025e-01 1.129789e-01 1.607428e-01 8.373667e-02 1.293233e-01 1.011444e-01 7.681454e-02 5.433462e-02 9.346335e-02 2.379682e-02 9.709046e-02 1.176592e-01 5.024765e-02 7.420604e-02 2.799438e-01 9.251032e-02 5.886348e-02 1.425499e-01 2.867370e-01 9.138671e-02 3.276473e-01 2.094703e-01 1.870535e-01 
11 111 0 0 0 1.137561e-01 1.071021e-01 9.442583e-02 8.019532e-02 7.109115e-02 1.058366e-01 1.030185e-01 1.596931e-01 8.175869e-02 1.302361e-01 1.035014e-01 7.401070e-02 5.397390e-02 8.809923e-02 2.244871e-02 9.685838e-02 1.216729e-01 4.832490e-02 7.418846e-02 2.657583e-01 9.403859e-02 5.944421e-02 1.363446e-01 2.601962e-01 8.896640e-02 3.201780e-01 2.016074e-01 1.882850e-01 
