%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=216610, 2026/02/16 20:57:45.12)
21 211  1.170906387263645598e+02 0 0 1.018820e-01 9.385392e-02 1.439269e-01 1.009024e-01 6.902889e-02 1.011667e-01 2.068405e-01 1.755320e-01 1.384482e-01 1.279181e-01 1.221944e-01 6.675109e-02 5.696650e-02 1.025403e-01 2.198413e-02 9.431441e-02 1.679596e-01 5.344955e-02 4.739455e-02 3.600217e-01 1.160956e-01 9.397338e-02 1.847868e-01 2.970662e-01 1.476509e-01 3.733867e-01 2.638133e-01 2.373188e-01 
22 221  1.096698893039861815e+02 0 0 1.016495e-01 8.450313e-02 1.339434e-01 9.494094e-02 6.326399e-02 8.319845e-02 1.943299e-01 1.717283e-01 1.304707e-01 1.170964e-01 1.303350e-01 6.294195e-02 5.526967e-02 9.592973e-02 2.437041e-02 9.544154e-02 1.787628e-01 5.223231e-02 4.785144e-02 3.457551e-01 1.103808e-01 9.556099e-02 1.673425e-01 3.213746e-01 1.292155e-01 3.860897e-01 2.502867e-01 2.030171e-01 
23 231  1.096825567194088364e+02 0 0 7.930521e-02 9.381232e-02 1.347163e-01 1.111960e-01 8.114014e-02 9.963683e-02 1.938150e-01 1.671317e-01 1.299801e-01 1.243445e-01 1.369763e-01 6.567689e-02 5.313542e-02 9.474564e-02 2.534807e-02 8.643295e-02 1.598274e-01 6.107158e-02 5.378094e-02 3.358181e-01 1.148687e-01 8.800110e-02 1.672311e-01 3.638288e-01 1.369422e-01 3.794331e-01 2.490425e-01 2.212401e-01 
24 241  1.134013244060398193e+02 0 0 1.023718e-01 1.053677e-01 1.446657e-01 1.011597e-01 7.922833e-02 9.341232e-02 2.009393e-01 1.568472e-01 1.289133e-01 1.206005e-01 1.330235e-01 7.580703e-02 4.808567e-02 8.925482e-02 2.357784e-02 9.019936e-02 1.572925e-01 6.784256e-02 5.066676e-02 3.328701e-01 1.097652e-01 8.555371e-02 1.712252e-01 3.171196e-01 1.360354e-01 4.188723e-01 2.501790e-01 2.583958e-01 
25 251  1.202558487408760470e+02 0 0 7.754545e-02 1.035275e-01 1.507618e-01 9.579262e-02 7.808692e-02 9.776959e-02 1.817605e-01 1.674352e-01 1.371069e-01 1.305021e-01 1.250492e-01 6.177042e-02 4.780400e-02 9.920434e-02 2.279735e-02 8.891571e-02 1.668213e-01 6.102656e-02 5.537153e-02 3.293119e-01 1.061176e-01 8.845410e-02 1.682522e-01 3.119682e-01 1.436624e-01 4.238432e-01 2.564381e-01 2.296363e-01 
26 261  1.140960531307877659e+02 0 0 1.068351e-01 1.041410e-01 1.465681e-01 1.001284e-01 6.536362e-02 9.849370e-02 2.043363e-01 1.657020e-01 1.313917e-01 1.276902e-01 1.419138e-01 7.055414e-02 4.925341e-02 9.621225e-02 2.307724e-02 9.051501e-02 1.737730e-01 5.820870e-02 5.633910e-02 3.416997e-01 1.102195e-01 8.941255e-02 1.812261e-01 3.650900e-01 1.439082e-01 3.783577e-01 2.614366e-01 2.245811e-01 
27 271  1.149008550162362212e+02 0 0 1.038029e-01 9.554608e-02 1.490797e-01 1.001051e-01 7.115104e-02 9.984195e-02 2.169951e-01 1.587613e-01 1.284308e-01 1.210727e-01 1.334982e-01 6.226409e-02 5.303259e-02 1.007388e-01 2.557335e-02 9.522569e-02 1.573402e-01 6.123255e-02 5.446669e-02 3.371957e-01 1.143870e-01 8.286746e-02 1.877903e-01 3.649415e-01 1.512065e-01 3.878717e-01 2.577216e-01 2.433265e-01 
28 281  1.139979628035562911e+02 0 0 1.012839e-01 1.030463e-01 1.464702e-01 9.403315e-02 8.290170e-02 9.201526e-02 2.253262e-01 1.775463e-01 1.247438e-01 1.298731e-01 1.324181e-01 5.685652e-02 5.584720e-02 9.496624e-02 2.074302e-02 9.137792e-02 1.567476e-01 5.954403e-02 5.512792e-02 3.400151e-01 1.072174e-01 8.959522e-02 1.606680e-01 3.721215e-01 1.368651e-01 3.793445e-01 2.407813e-01 2.365211e-01 
29 291  1.097517646170139329e+02 0 0 1.077868e-01 1.000381e-01 1.328041e-01 9.451143e-02 8.001689e-02 9.470917e-02 2.107730e-01 1.622530e-01 1.212713e-01 1.202892e-01 1.432804e-01 7.506196e-02 4.804464e-02 1.044128e-01 2.392924e-02 8.901898e-02 1.609532e-01 6.232053e-02 5.456319e-02 3.409320e-01 1.081712e-01 9.375813e-02 1.729515e-01 3.316947e-01 1.402730e-01 3.848562e-01 2.475677e-01 2.312493e-01 
30 301  1.098104256610959339e+02 0 0 1.047512e-01 9.895860e-02 1.444898e-01 8.929035e-02 7.875510e-02 1.079431e-01 2.165209e-01 1.790457e-01 1.221894e-01 1.232347e-01 1.329196e-01 6.730263e-02 4.276907e-02 1.011995e-01 2.448748e-02 9.120576e-02 1.452316e-01 5.712971e-02 5.983267e-02 3.476796e-01 1.068308e-01 8.804379e-02 1.770171e-01 3.476124e-01 1.377728e-01 3.870697e-01 2.645552e-01 2.364699e-01 
31 311  1.092495752701759102e+02 0 0 1.108934e-01 1.010679e-01 1.347389e-01 9.257740e-02 7.574898e-02 1.008483e-01 2.105428e-01 1.649470e-01 1.189515e-01 1.103703e-01 1.405478e-01 7.021056e-02 4.891899e-02 1.127232e-01 2.463799e-02 8.246134e-02 1.629107e-01 5.992778e-02 5.491353e-02 3.417145e-01 1.041522e-01 7.940759e-02 1.560397e-01 3.428393e-01 1.436219e-01 3.914036e-01 2.611449e-01 2.391860e-01 
32 321  1.086969619019372146e+02 0 0 1.039421e-01 1.028438e-01 1.413787e-01 9.689179e-02 7.675348e-02 1.093204e-01 2.226851e-01 1.808627e-01 1.124153e-01 1.091787e-01 1.326140e-01 7.017775e-02 4.747561e-02 1.042932e-01 2.640168e-02 8.178738e-02 1.451152e-01 5.850225e-02 6.298102e-02 3.224010e-01 1.075057e-01 8.568582e-02 1.470870e-01 3.557925e-01 1.408045e-01 4.009437e-01 2.544123e-01 2.306340e-01 
33 331  1.083628704683646760e+02 0 0 9.497952e-02 9.936780e-02 1.376084e-01 9.545283e-02 7.419165e-02 1.124357e-01 2.041134e-01 1.871930e-01 1.072113e-01 1.132355e-01 1.499086e-01 6.580610e-02 4.684785e-02 1.124783e-01 2.791970e-02 8.524879e-02 1.500472e-01 5.111219e-02 6.816647e-02 3.407097e-01 1.006189e-01 8.912201e-02 1.578660e-01 3.498864e-01 1.465993e-01 3.701057e-01 2.505625e-01 2.271488e-01 
