%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=215742, 2026/02/19 14:45:51.43)
1 11 4.098410e-02 9.976312e-01 7.910166e-02 7.910166e-02 1.391091e-01 1.545125e-01 1.572156e-01 2.056231e-01 2.239426e-01 2.418330e-01 2.493415e-01 2.501216e-01 2.503095e-01 2.517134e-01 2.757743e-01 2.906238e-01 2.920715e-01 2.959795e-01 3.109991e-01 3.154604e-01 3.163228e-01 3.273324e-01 3.823949e-01 4.410966e-01 4.615078e-01 4.709410e-01 6.280874e-01 6.946256e-01 8.457070e-01 8.836807e-01 9.976312e-01 
2 21 3.971798e-02 9.952595e-01 7.920636e-02 7.920636e-02 1.389612e-01 1.541829e-01 1.581057e-01 2.052881e-01 2.238323e-01 2.419044e-01 2.488072e-01 2.496063e-01 2.497257e-01 2.521003e-01 2.753722e-01 2.900175e-01 2.917881e-01 2.970031e-01 3.119885e-01 3.148843e-01 3.160783e-01 3.273608e-01 3.823333e-01 4.409706e-01 4.612835e-01 4.710528e-01 6.305329e-01 6.932026e-01 8.441979e-01 8.818220e-01 9.952595e-01 
3 31 3.888402e-02 9.931154e-01 7.903000e-02 7.903000e-02 1.386258e-01 1.540490e-01 1.578536e-01 2.059383e-01 2.232438e-01 2.413667e-01 2.482768e-01 2.489260e-01 2.499280e-01 2.526449e-01 2.747666e-01 2.898888e-01 2.913477e-01 2.984134e-01 3.117487e-01 3.145013e-01 3.162403e-01 3.268759e-01 3.822050e-01 4.409198e-01 4.603623e-01 4.707579e-01 6.295002e-01 6.927204e-01 8.431168e-01 8.799350e-01 9.931154e-01 
4 41 3.813228e-02 9.910432e-01 7.901311e-02 7.901311e-02 1.386977e-01 1.540620e-01 1.574656e-01 2.063285e-01 2.237176e-01 2.410704e-01 2.478192e-01 2.484396e-01 2.503060e-01 2.530492e-01 2.744348e-01 2.897727e-01 2.919671e-01 2.985139e-01 3.114538e-01 3.137740e-01 3.160563e-01 3.264975e-01 3.821567e-01 4.411742e-01 4.594492e-01 4.711243e-01 6.321592e-01 6.909910e-01 8.419854e-01 8.776535e-01 9.910432e-01 
5 51 3.738078e-02 9.897614e-01 7.892563e-02 7.892563e-02 1.383584e-01 1.538827e-01 1.572352e-01 2.063980e-01 2.235356e-01 2.407096e-01 2.473162e-01 2.483553e-01 2.505092e-01 2.530095e-01 2.739866e-01 2.891434e-01 2.928410e-01 2.978870e-01 3.108138e-01 3.143120e-01 3.174648e-01 3.263618e-01 3.833716e-01 4.429984e-01 4.583644e-01 4.714603e-01 6.324091e-01 6.895146e-01 8.401578e-01 8.756252e-01 9.897614e-01 
6 61 3.705036e-02 9.884835e-01 7.925070e-02 7.925070e-02 1.381310e-01 1.535080e-01 1.569136e-01 2.058350e-01 2.242495e-01 2.401436e-01 2.473492e-01 2.479121e-01 2.501976e-01 2.526485e-01 2.732536e-01 2.889720e-01 2.937496e-01 2.977832e-01 3.104115e-01 3.146054e-01 3.171781e-01 3.266329e-01 3.832519e-01 4.443036e-01 4.573978e-01 4.722042e-01 6.318266e-01 6.888630e-01 8.390739e-01 8.760147e-01 9.884835e-01 
7 71 3.700672e-02 9.865766e-01 7.915044e-02 7.915044e-02 1.378388e-01 1.531882e-01 1.571043e-01 2.055641e-01 2.242967e-01 2.399180e-01 2.470196e-01 2.484944e-01 2.498763e-01 2.527336e-01 2.728984e-01 2.886288e-01 2.937241e-01 2.984369e-01 3.099035e-01 3.149657e-01 3.166001e-01 3.262848e-01 3.829637e-01 4.443999e-01 4.566970e-01 4.738487e-01 6.315449e-01 6.878562e-01 8.372487e-01 8.740505e-01 9.865766e-01 
8 81 3.680376e-02 9.864953e-01 7.946814e-02 7.946814e-02 1.376654e-01 1.528690e-01 1.568103e-01 2.062695e-01 2.241091e-01 2.402558e-01 2.472052e-01 2.481253e-01 2.497713e-01 2.527589e-01 2.724979e-01 2.879231e-01 2.932324e-01 2.980669e-01 3.111024e-01 3.148370e-01 3.166421e-01 3.262318e-01 3.822216e-01 4.442800e-01 4.556159e-01 4.765747e-01 6.310241e-01 6.865785e-01 8.354685e-01 8.730631e-01 9.864953e-01 
9 91 3.630203e-02 9.849403e-01 7.948184e-02 7.948184e-02 1.377213e-01 1.526800e-01 1.565354e-01 2.060661e-01 2.238432e-01 2.403642e-01 2.470845e-01 2.482691e-01 2.499430e-01 2.521160e-01 2.721496e-01 2.884440e-01 2.931969e-01 2.976545e-01 3.118793e-01 3.153969e-01 3.164959e-01 3.258449e-01 3.824206e-01 4.443464e-01 4.583126e-01 4.772014e-01 6.295064e-01 6.850170e-01 8.345713e-01 8.711682e-01 9.849403e-01 
10 101 3.517579e-02 9.838120e-01 7.933282e-02 7.933282e-02 1.375167e-01 1.523736e-01 1.562802e-01 2.060942e-01 2.235535e-01 2.404027e-01 2.467060e-01 2.484688e-01 2.496038e-01 2.517104e-01 2.715915e-01 2.885775e-01 2.931376e-01 2.981011e-01 3.116673e-01 3.147379e-01 3.171662e-01 3.253881e-01 3.817264e-01 4.433298e-01 4.576234e-01 4.777225e-01 6.278908e-01 6.833893e-01 8.345667e-01 8.694955e-01 9.838120e-01 
