%  columns="iteration, evaluation, void, void, void, xmean" (startseed=212766, 2025/11/26 11:37:17.68)
0 1 0 0 0 1.201610e-01 9.732693e-02 1.192500e-01 9.044323e-02 8.546706e-02 1.085558e-01 1.713077e-01 1.608279e-01 1.039857e-01 1.150248e-01 1.083460e-01 8.683183e-02 4.820022e-02 9.502252e-02 3.004024e-02 9.732693e-02 1.391250e-01 5.672771e-02 5.894280e-02 3.246716e-01 8.812938e-02 7.513501e-02 1.663772e-01 3.127868e-01 1.174592e-01 3.473273e-01 2.410011e-01 2.162247e-01 
1 9 0 0 0 1.177787e-01 9.926578e-02 1.102348e-01 8.450314e-02 7.933452e-02 1.250408e-01 1.703222e-01 1.421452e-01 1.126442e-01 1.099449e-01 1.109809e-01 6.979589e-02 4.812778e-02 1.018989e-01 3.256708e-02 9.374991e-02 1.429455e-01 5.589913e-02 6.002366e-02 3.155561e-01 8.991876e-02 7.276239e-02 1.754585e-01 3.236948e-01 1.086799e-01 3.504347e-01 2.567924e-01 2.187881e-01 
2 17 0 0 0 1.200718e-01 1.021833e-01 1.167310e-01 8.422097e-02 7.392669e-02 1.190431e-01 1.593196e-01 1.562042e-01 1.186562e-01 1.142431e-01 1.251527e-01 6.481830e-02 4.489109e-02 1.024984e-01 2.869416e-02 9.316877e-02 1.216777e-01 5.896024e-02 6.619442e-02 2.766147e-01 8.464202e-02 7.396897e-02 1.738138e-01 3.543710e-01 1.211090e-01 3.853856e-01 2.525751e-01 2.076477e-01 
3 25 0 0 0 1.213813e-01 9.030620e-02 1.135259e-01 7.533545e-02 7.608206e-02 1.240407e-01 1.564738e-01 1.612215e-01 1.105791e-01 1.171197e-01 1.231875e-01 6.932377e-02 4.879193e-02 1.041116e-01 2.919924e-02 9.048329e-02 1.275008e-01 5.341256e-02 6.630288e-02 2.738486e-01 8.087675e-02 7.036451e-02 1.843364e-01 3.146633e-01 1.089517e-01 3.800112e-01 2.524148e-01 2.290756e-01 
4 33 0 0 0 1.279568e-01 9.264281e-02 1.173646e-01 9.037380e-02 7.456611e-02 1.165950e-01 1.517828e-01 1.571616e-01 1.253728e-01 1.199204e-01 1.230647e-01 6.956338e-02 5.055141e-02 9.409115e-02 2.909087e-02 1.087767e-01 1.402059e-01 5.335397e-02 5.988957e-02 2.727007e-01 7.771809e-02 6.321296e-02 1.924563e-01 3.359641e-01 1.184370e-01 3.752479e-01 2.485665e-01 2.322949e-01 
5 41 0 0 0 1.261595e-01 1.035071e-01 1.223249e-01 9.436778e-02 7.525019e-02 1.179790e-01 1.655839e-01 1.497824e-01 1.235609e-01 1.121415e-01 1.239163e-01 6.974584e-02 5.420304e-02 1.001316e-01 2.601666e-02 1.232658e-01 1.366703e-01 5.724215e-02 5.786088e-02 2.592287e-01 7.367823e-02 6.306527e-02 1.802883e-01 3.454783e-01 1.179983e-01 3.607541e-01 2.522209e-01 2.243387e-01 
6 49 0 0 0 1.324102e-01 1.009940e-01 1.162924e-01 9.825942e-02 7.373357e-02 1.223078e-01 1.751301e-01 1.557667e-01 1.330054e-01 1.132487e-01 1.156359e-01 7.212752e-02 5.127827e-02 9.626175e-02 2.632189e-02 1.172518e-01 1.333354e-01 5.701467e-02 5.480942e-02 2.629544e-01 6.870815e-02 6.864323e-02 1.654765e-01 3.377647e-01 1.234553e-01 3.495963e-01 2.451258e-01 2.350881e-01 
7 57 0 0 0 1.319469e-01 1.118045e-01 1.087462e-01 1.080408e-01 7.230023e-02 1.194582e-01 1.799503e-01 1.538092e-01 1.217441e-01 1.092783e-01 1.181875e-01 7.386514e-02 5.209095e-02 9.723492e-02 2.607418e-02 1.138423e-01 1.293458e-01 5.593075e-02 6.350050e-02 2.880307e-01 6.989713e-02 7.267332e-02 1.763216e-01 3.472792e-01 1.138273e-01 3.645123e-01 2.294942e-01 2.098340e-01 
8 65 0 0 0 1.224437e-01 1.057583e-01 1.116857e-01 1.102893e-01 7.834637e-02 1.333592e-01 1.717995e-01 1.499906e-01 1.229099e-01 1.178060e-01 1.222074e-01 7.601353e-02 5.137027e-02 9.151571e-02 2.452890e-02 1.146238e-01 1.352528e-01 6.052602e-02 6.289231e-02 2.819109e-01 7.000881e-02 6.832911e-02 1.788462e-01 3.564532e-01 1.127430e-01 3.701196e-01 2.374570e-01 2.057913e-01 
9 73 0 0 0 1.294226e-01 1.098627e-01 1.084909e-01 1.142498e-01 7.963156e-02 1.349298e-01 1.788545e-01 1.448706e-01 1.222983e-01 1.161939e-01 1.235685e-01 8.234205e-02 4.746046e-02 8.914311e-02 2.597982e-02 1.090034e-01 1.326987e-01 5.769448e-02 6.705926e-02 2.634399e-01 7.812642e-02 6.471293e-02 1.835145e-01 3.489787e-01 1.088646e-01 3.739407e-01 2.389932e-01 2.020090e-01 
10 81 0 0 0 1.374865e-01 1.131298e-01 1.004247e-01 1.218041e-01 8.029698e-02 1.323141e-01 1.768123e-01 1.336808e-01 1.212554e-01 1.139924e-01 1.224466e-01 8.038948e-02 4.565182e-02 9.281897e-02 2.766386e-02 1.139877e-01 1.367585e-01 5.540140e-02 6.624467e-02 2.632744e-01 7.143700e-02 6.376670e-02 1.619792e-01 3.610460e-01 1.063865e-01 3.478055e-01 2.499825e-01 2.116267e-01 
11 89 0 0 0 1.393165e-01 1.152733e-01 1.017990e-01 1.141251e-01 7.875444e-02 1.305166e-01 1.864533e-01 1.335639e-01 1.243780e-01 1.149936e-01 1.265239e-01 7.162763e-02 4.373465e-02 8.738565e-02 2.848685e-02 1.083439e-01 1.291725e-01 6.221913e-02 6.837091e-02 2.709736e-01 6.740433e-02 6.554335e-02 1.751478e-01 3.357643e-01 1.085496e-01 3.799985e-01 2.357870e-01 2.218150e-01 
12 97 0 0 0 1.393290e-01 1.115124e-01 1.032033e-01 1.140367e-01 8.404584e-02 1.278642e-01 1.992239e-01 1.302799e-01 1.247972e-01 1.126709e-01 1.281510e-01 6.776036e-02 4.684693e-02 9.053654e-02 2.971101e-02 1.089983e-01 1.212394e-01 6.526361e-02 7.378109e-02 2.748820e-01 5.968281e-02 6.925227e-02 1.785403e-01 3.670744e-01 1.016668e-01 3.871231e-01 2.355043e-01 2.198987e-01 
13 105 0 0 0 1.328321e-01 1.177756e-01 1.088583e-01 1.106384e-01 8.903234e-02 1.186228e-01 2.113503e-01 1.219750e-01 1.198915e-01 1.090395e-01 1.275257e-01 6.586519e-02 4.725990e-02 8.582347e-02 2.961968e-02 1.033645e-01 1.201466e-01 6.541921e-02 6.637025e-02 2.960931e-01 6.717638e-02 7.067498e-02 1.731958e-01 3.444326e-01 1.141513e-01 3.826530e-01 2.499730e-01 2.165963e-01 
14 113 0 0 0 1.295234e-01 1.256022e-01 1.154752e-01 1.072383e-01 9.210292e-02 1.174375e-01 2.048763e-01 1.195282e-01 1.090666e-01 1.054747e-01 1.285432e-01 6.693007e-02 4.712997e-02 8.523460e-02 2.842885e-02 9.799468e-02 1.197991e-01 6.624731e-02 7.012190e-02 2.760246e-01 6.472844e-02 6.921694e-02 1.760439e-01 3.370589e-01 1.152360e-01 3.615502e-01 2.419731e-01 2.117588e-01 
15 121 0 0 0 1.348513e-01 1.222735e-01 1.081529e-01 1.048885e-01 9.099380e-02 1.060143e-01 2.002610e-01 1.214860e-01 1.098859e-01 1.077795e-01 1.265883e-01 6.721821e-02 4.972132e-02 8.435020e-02 2.798793e-02 1.067174e-01 1.249239e-01 6.325587e-02 7.129268e-02 2.782985e-01 6.587171e-02 6.571091e-02 1.759904e-01 3.630454e-01 1.209707e-01 3.667251e-01 2.447648e-01 2.002780e-01 
16 129 0 0 0 1.346234e-01 1.156157e-01 1.095407e-01 1.034719e-01 9.196524e-02 9.876260e-02 1.885182e-01 1.203976e-01 1.073518e-01 1.059965e-01 1.337811e-01 7.002674e-02 5.015733e-02 8.665656e-02 2.710001e-02 1.100695e-01 1.274564e-01 6.733322e-02 7.046414e-02 2.942264e-01 7.059796e-02 6.186046e-02 1.707580e-01 3.708304e-01 1.256500e-01 3.771759e-01 2.490700e-01 1.951299e-01 
17 137 0 0 0 1.337746e-01 1.176209e-01 1.115361e-01 9.724981e-02 8.903572e-02 1.038723e-01 1.932311e-01 1.274024e-01 1.112042e-01 1.071946e-01 1.367987e-01 6.525691e-02 4.798550e-02 8.168642e-02 2.456504e-02 1.056484e-01 1.241081e-01 7.280468e-02 6.960796e-02 3.095546e-01 7.636320e-02 6.322209e-02 1.644627e-01 3.747280e-01 1.303142e-01 3.811003e-01 2.465697e-01 1.998642e-01 
18 145 0 0 0 1.329859e-01 1.226013e-01 1.071582e-01 1.000814e-01 9.097123e-02 1.067459e-01 1.976389e-01 1.307619e-01 1.095744e-01 9.915298e-02 1.395188e-01 6.675454e-02 4.864460e-02 8.717363e-02 2.394701e-02 1.015410e-01 1.325150e-01 7.351139e-02 7.197534e-02 2.993781e-01 7.744921e-02 6.294193e-02 1.647784e-01 3.566406e-01 1.239970e-01 3.707054e-01 2.317616e-01 1.842228e-01 
19 153 0 0 0 1.407284e-01 1.167676e-01 1.054896e-01 1.038587e-01 9.284287e-02 1.143017e-01 1.907845e-01 1.391139e-01 1.087879e-01 9.554937e-02 1.320912e-01 6.651711e-02 4.849484e-02 9.147073e-02 2.353240e-02 1.058946e-01 1.286155e-01 7.189499e-02 7.270251e-02 2.870578e-01 7.925532e-02 5.672201e-02 1.584115e-01 3.493114e-01 1.254390e-01 3.732952e-01 2.317437e-01 1.713065e-01 
20 161 0 0 0 1.322456e-01 1.149645e-01 9.547929e-02 9.940817e-02 9.192078e-02 1.126437e-01 1.883028e-01 1.453595e-01 1.118026e-01 9.679521e-02 1.259289e-01 7.091010e-02 4.827849e-02 9.510971e-02 2.260679e-02 1.032392e-01 1.202976e-01 7.213918e-02 7.050269e-02 2.934520e-01 7.802661e-02 5.505812e-02 1.593170e-01 3.350710e-01 1.325761e-01 3.919716e-01 2.337889e-01 1.679456e-01 
21 169 0 0 0 1.376165e-01 1.155857e-01 9.913389e-02 9.344461e-02 8.766853e-02 1.112520e-01 1.841555e-01 1.463862e-01 1.040917e-01 9.663739e-02 1.248480e-01 7.011245e-02 4.945591e-02 8.952988e-02 2.445093e-02 1.101193e-01 1.252828e-01 7.109102e-02 7.186167e-02 2.787133e-01 7.992970e-02 5.483234e-02 1.606024e-01 3.176874e-01 1.323900e-01 3.861914e-01 2.254174e-01 1.667693e-01 
22 177 0 0 0 1.457695e-01 1.062317e-01 9.834531e-02 9.396011e-02 9.037786e-02 1.106567e-01 1.852991e-01 1.481935e-01 1.096176e-01 9.635608e-02 1.246491e-01 7.313630e-02 5.197975e-02 9.038210e-02 2.450977e-02 1.056384e-01 1.230976e-01 7.413713e-02 7.114941e-02 2.801000e-01 7.912815e-02 5.395971e-02 1.548130e-01 3.224922e-01 1.269234e-01 3.816982e-01 2.092757e-01 1.608133e-01 
23 185 0 0 0 1.439504e-01 1.093931e-01 9.859187e-02 9.242073e-02 8.763444e-02 1.118490e-01 1.933033e-01 1.448111e-01 1.106090e-01 9.714803e-02 1.267437e-01 6.664875e-02 5.151298e-02 8.717779e-02 2.506504e-02 1.027447e-01 1.164766e-01 7.208174e-02 6.988026e-02 2.796633e-01 7.425862e-02 5.560906e-02 1.484308e-01 3.172435e-01 1.260880e-01 3.673282e-01 2.030471e-01 1.498029e-01 
24 193 0 0 0 1.449972e-01 9.825890e-02 9.918289e-02 8.842711e-02 9.251210e-02 1.174748e-01 1.855786e-01 1.423800e-01 1.066498e-01 9.609266e-02 1.306104e-01 7.108273e-02 4.958194e-02 8.883380e-02 2.459126e-02 1.099718e-01 1.242733e-01 6.997947e-02 6.757854e-02 2.663606e-01 7.478504e-02 5.872877e-02 1.477778e-01 3.063856e-01 1.199338e-01 3.716682e-01 2.102612e-01 1.396489e-01 
25 201 0 0 0 1.472060e-01 1.004390e-01 9.514220e-02 8.171147e-02 9.175473e-02 1.171496e-01 1.879189e-01 1.413109e-01 1.056070e-01 1.014588e-01 1.289691e-01 7.679405e-02 4.975492e-02 9.051354e-02 2.542368e-02 1.121470e-01 1.231497e-01 6.990635e-02 6.599006e-02 2.628112e-01 7.171293e-02 5.639900e-02 1.398379e-01 3.096202e-01 1.230740e-01 3.733689e-01 1.943568e-01 1.393036e-01 
26 209 0 0 0 1.485422e-01 9.762954e-02 9.893074e-02 8.393203e-02 8.963830e-02 1.123810e-01 1.796234e-01 1.406429e-01 1.054251e-01 1.018816e-01 1.275241e-01 7.617226e-02 5.144147e-02 9.245462e-02 2.599526e-02 1.203890e-01 1.202513e-01 6.976205e-02 6.240791e-02 2.616663e-01 7.286864e-02 6.137087e-02 1.507077e-01 3.137383e-01 1.260887e-01 3.696154e-01 2.000575e-01 1.453087e-01 
