%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=209166, 2026/02/11 10:36:6.69)
1 11  1.319701712499161772e+02 0 0 1.169800e-01 9.693114e-02 1.076978e-01 9.437500e-02 9.614703e-02 1.296577e-01 1.459674e-01 1.790643e-01 1.057140e-01 1.066349e-01 1.006301e-01 1.003108e-01 4.656177e-02 9.436979e-02 2.809304e-02 1.058139e-01 1.098739e-01 3.670066e-02 5.534244e-02 2.925025e-01 1.103870e-01 8.479020e-02 1.452917e-01 2.972298e-01 8.147525e-02 2.837199e-01 2.512407e-01 1.854502e-01 4.041468e-01 5.371823e-01 
2 21  1.539834434635183129e+02 0 0 1.065244e-01 1.081778e-01 1.145469e-01 7.439114e-02 9.377076e-02 1.111390e-01 1.603266e-01 1.421747e-01 8.244762e-02 1.025500e-01 9.466133e-02 1.006251e-01 5.243603e-02 8.864114e-02 3.566773e-02 1.056793e-01 1.136293e-01 4.698459e-02 6.270351e-02 2.628891e-01 1.032643e-01 7.598277e-02 1.320852e-01 3.096054e-01 8.142580e-02 3.597795e-01 2.110871e-01 1.588318e-01 5.124698e-01 5.321454e-01 
3 31  1.390845999632877579e+02 0 0 9.792413e-02 1.052374e-01 1.122684e-01 7.762678e-02 1.128407e-01 1.130017e-01 1.254731e-01 1.556528e-01 1.008062e-01 1.150215e-01 1.197862e-01 8.365003e-02 5.612933e-02 9.739576e-02 3.191369e-02 8.398043e-02 1.199479e-01 4.488690e-02 5.500984e-02 2.641869e-01 8.462898e-02 6.718428e-02 1.767795e-01 3.127137e-01 7.870787e-02 3.045835e-01 2.201056e-01 1.695875e-01 4.409466e-01 4.847455e-01 
4 41  1.385052263150606109e+02 0 0 9.765248e-02 9.248913e-02 1.063297e-01 7.652658e-02 1.060653e-01 1.133949e-01 1.367754e-01 1.689985e-01 1.158534e-01 1.105123e-01 9.406374e-02 8.859440e-02 5.170470e-02 1.021151e-01 2.755246e-02 9.204784e-02 1.291918e-01 5.637794e-02 5.230611e-02 3.010407e-01 9.328644e-02 8.175763e-02 1.581233e-01 2.589094e-01 8.109864e-02 3.316530e-01 2.370377e-01 2.052347e-01 4.197857e-01 5.328706e-01 
5 51  1.249049325826889003e+02 0 0 8.371198e-02 9.502925e-02 1.163789e-01 7.165528e-02 1.132080e-01 9.650808e-02 1.391578e-01 1.629763e-01 1.119724e-01 9.105866e-02 1.036207e-01 9.215874e-02 5.234537e-02 1.039370e-01 2.967921e-02 8.137243e-02 1.228518e-01 4.956566e-02 5.076836e-02 3.014649e-01 6.946792e-02 7.945505e-02 1.529757e-01 3.058037e-01 8.516366e-02 3.371019e-01 2.364403e-01 1.723432e-01 4.435795e-01 6.025888e-01 
6 61  1.096589433538127309e+02 0 0 9.168060e-02 9.675688e-02 1.070690e-01 8.246347e-02 1.228817e-01 9.454254e-02 1.261491e-01 1.538852e-01 9.684441e-02 1.146078e-01 1.086532e-01 8.998448e-02 5.423689e-02 1.045381e-01 3.016603e-02 8.141231e-02 1.321179e-01 5.169070e-02 5.625815e-02 3.168934e-01 6.971983e-02 8.835447e-02 1.373484e-01 3.239220e-01 9.662039e-02 3.014935e-01 2.260977e-01 1.812554e-01 4.319702e-01 4.612698e-01 
7 71  1.256326621776676262e+02 0 0 9.807028e-02 8.472597e-02 1.174153e-01 8.499784e-02 1.131096e-01 9.972593e-02 1.104572e-01 1.546401e-01 1.095106e-01 9.554512e-02 1.235830e-01 1.033758e-01 5.749382e-02 1.000509e-01 2.741371e-02 8.286121e-02 1.150322e-01 4.448672e-02 4.851528e-02 3.106373e-01 8.390695e-02 9.053631e-02 1.506971e-01 2.978709e-01 9.282737e-02 3.268702e-01 2.285915e-01 2.025220e-01 4.945691e-01 4.867896e-01 
8 81  1.228095380657952234e+02 0 0 8.815844e-02 9.049406e-02 1.175469e-01 7.630036e-02 1.259777e-01 9.820821e-02 1.397695e-01 1.700816e-01 1.018670e-01 8.615731e-02 1.224411e-01 1.038937e-01 5.324816e-02 9.910733e-02 2.544604e-02 8.319076e-02 1.286531e-01 4.751500e-02 5.867458e-02 3.241236e-01 7.282445e-02 8.261896e-02 1.426138e-01 3.185891e-01 1.060451e-01 3.202487e-01 2.269012e-01 1.807032e-01 5.486150e-01 6.010317e-01 
9 91  1.048098805764412305e+02 0 0 8.296491e-02 9.193797e-02 1.001974e-01 8.283895e-02 1.070410e-01 9.349307e-02 1.121104e-01 1.517399e-01 1.077376e-01 8.999213e-02 1.143262e-01 9.538212e-02 4.795153e-02 9.115730e-02 2.823189e-02 9.622506e-02 1.262961e-01 4.594457e-02 5.718824e-02 3.184252e-01 6.880103e-02 8.628592e-02 1.486327e-01 3.234999e-01 8.629277e-02 3.122242e-01 2.191281e-01 1.977279e-01 5.197111e-01 6.325186e-01 
10 101  1.133191448576746865e+02 0 0 7.682413e-02 9.867350e-02 9.926971e-02 7.947379e-02 1.145452e-01 9.992739e-02 1.414689e-01 1.519275e-01 9.467608e-02 9.784170e-02 1.189974e-01 9.139291e-02 5.539948e-02 9.195245e-02 2.815624e-02 7.340546e-02 1.255853e-01 5.050011e-02 6.219612e-02 3.181426e-01 8.404154e-02 8.474778e-02 1.428113e-01 3.642416e-01 9.610079e-02 3.349912e-01 2.084103e-01 1.887389e-01 5.045702e-01 6.548371e-01 
11 111  1.289577565084682647e+02 0 0 7.898637e-02 9.583908e-02 1.009552e-01 8.288134e-02 1.105233e-01 9.671013e-02 1.203601e-01 1.456747e-01 9.540857e-02 8.151878e-02 1.257567e-01 8.709303e-02 4.917787e-02 9.608712e-02 2.896975e-02 7.924798e-02 1.199532e-01 4.909404e-02 6.576136e-02 3.291066e-01 8.140344e-02 8.029188e-02 1.554407e-01 2.910572e-01 9.326308e-02 3.259977e-01 2.447495e-01 1.938959e-01 5.939155e-01 5.665183e-01 
12 121  1.207450288183394065e+02 0 0 7.864567e-02 1.117690e-01 1.141086e-01 8.141022e-02 1.039029e-01 9.859338e-02 1.303224e-01 1.463871e-01 1.038577e-01 9.406576e-02 1.134369e-01 8.856346e-02 5.315737e-02 9.945674e-02 2.847925e-02 8.747059e-02 1.110126e-01 5.282712e-02 6.469808e-02 3.079310e-01 8.698266e-02 8.677022e-02 1.443293e-01 3.069827e-01 9.005176e-02 3.481488e-01 2.314837e-01 1.818256e-01 5.256227e-01 6.217648e-01 
13 131  1.061798226716723974e+02 0 0 8.416959e-02 9.971853e-02 1.225574e-01 8.500859e-02 1.067871e-01 1.032217e-01 1.212659e-01 1.297294e-01 1.016448e-01 9.981023e-02 1.024420e-01 7.794298e-02 5.581637e-02 9.231426e-02 2.685593e-02 8.646745e-02 1.048893e-01 4.956168e-02 7.468561e-02 3.079717e-01 8.038266e-02 7.500024e-02 1.489591e-01 2.828704e-01 9.955315e-02 3.664133e-01 2.159031e-01 2.135944e-01 5.121843e-01 6.543987e-01 
14 141  1.114726342716227094e+02 0 0 7.287717e-02 9.352123e-02 1.205288e-01 9.617017e-02 1.009224e-01 1.025176e-01 1.283014e-01 1.275358e-01 1.052146e-01 1.055794e-01 1.130831e-01 8.313121e-02 4.996138e-02 1.003592e-01 2.779318e-02 7.726712e-02 1.221723e-01 4.926062e-02 7.126584e-02 2.957960e-01 6.011238e-02 7.483829e-02 1.358965e-01 2.987760e-01 8.857131e-02 3.130461e-01 2.383659e-01 2.003115e-01 5.695727e-01 6.149736e-01 
15 151  1.188505820133520388e+02 0 0 6.892152e-02 8.513495e-02 1.205255e-01 8.181916e-02 1.027224e-01 1.108550e-01 1.100125e-01 1.533108e-01 9.708340e-02 9.651990e-02 1.037684e-01 7.326512e-02 5.148567e-02 8.908007e-02 2.910049e-02 8.951523e-02 1.235575e-01 4.655918e-02 8.037540e-02 3.060266e-01 7.760438e-02 7.664141e-02 1.402571e-01 3.521541e-01 8.764690e-02 3.573529e-01 2.141523e-01 1.921716e-01 5.249516e-01 6.231896e-01 
16 161  1.070311744586055340e+02 0 0 8.088766e-02 8.922290e-02 9.001907e-02 8.165610e-02 9.211886e-02 1.266959e-01 1.326067e-01 1.489003e-01 1.029356e-01 9.259276e-02 1.176043e-01 7.794602e-02 4.895120e-02 8.672642e-02 2.389527e-02 8.303437e-02 1.085440e-01 4.433278e-02 6.906148e-02 3.245115e-01 7.258691e-02 7.338422e-02 1.661523e-01 3.035388e-01 8.310580e-02 3.618439e-01 2.279363e-01 2.213566e-01 5.286805e-01 6.810336e-01 
17 171  1.086997114249118255e+02 0 0 8.429162e-02 9.136691e-02 9.626061e-02 7.963272e-02 9.572889e-02 1.283866e-01 1.150828e-01 1.452342e-01 1.036565e-01 8.505076e-02 1.252704e-01 7.164304e-02 4.280717e-02 9.395084e-02 2.603281e-02 7.746312e-02 1.249080e-01 4.366969e-02 7.307445e-02 3.286685e-01 7.579427e-02 8.199241e-02 1.580548e-01 3.284428e-01 8.792129e-02 3.446270e-01 2.369187e-01 2.339122e-01 5.122572e-01 6.540727e-01 
18 181  1.160809546154317786e+02 0 0 8.825738e-02 8.448887e-02 9.016540e-02 8.498831e-02 1.023182e-01 1.272358e-01 1.242630e-01 1.600013e-01 9.494475e-02 7.243398e-02 1.144105e-01 7.815127e-02 4.461774e-02 9.049523e-02 2.693726e-02 7.034166e-02 1.169453e-01 4.466067e-02 7.047123e-02 3.222993e-01 7.272667e-02 8.813479e-02 1.433456e-01 3.155405e-01 9.540914e-02 3.207170e-01 2.451280e-01 2.120087e-01 5.275174e-01 5.903334e-01 
19 191  1.095854472066674816e+02 0 0 9.698964e-02 8.310521e-02 1.160449e-01 8.446876e-02 8.857956e-02 1.178173e-01 1.293065e-01 1.485599e-01 1.035135e-01 8.489111e-02 1.230215e-01 7.773615e-02 4.389134e-02 8.815377e-02 2.322655e-02 8.382537e-02 1.320782e-01 4.893692e-02 6.533822e-02 3.282898e-01 7.448989e-02 7.183807e-02 1.538638e-01 3.133678e-01 8.093127e-02 3.220083e-01 2.472470e-01 2.186812e-01 5.241759e-01 5.668525e-01 
20 201  1.144055298500127833e+02 0 0 9.466055e-02 8.927045e-02 1.203564e-01 8.556872e-02 8.685842e-02 1.195571e-01 1.255660e-01 1.344697e-01 9.759338e-02 9.668047e-02 1.300525e-01 7.391691e-02 4.687075e-02 8.968730e-02 2.450361e-02 8.400633e-02 1.306795e-01 4.469560e-02 7.179231e-02 3.055535e-01 7.535943e-02 7.223835e-02 1.485365e-01 3.088608e-01 8.723442e-02 3.358961e-01 2.478071e-01 2.118771e-01 5.370038e-01 6.298309e-01 
21 211  1.008911543263593984e+02 0 0 9.520271e-02 7.719102e-02 1.240656e-01 7.839195e-02 8.954753e-02 1.248871e-01 1.246179e-01 1.229612e-01 1.005220e-01 8.683731e-02 1.243884e-01 7.723768e-02 3.995214e-02 7.337028e-02 2.930849e-02 8.047496e-02 1.513014e-01 5.145537e-02 7.619065e-02 3.256328e-01 7.162315e-02 7.048908e-02 1.379710e-01 3.135824e-01 8.665252e-02 3.606384e-01 2.373410e-01 2.098332e-01 5.412531e-01 6.028439e-01 
22 221  1.103101886546363630e+02 0 0 9.145121e-02 9.389348e-02 1.145142e-01 7.405566e-02 9.330650e-02 1.119412e-01 1.443621e-01 1.328110e-01 9.729099e-02 8.229489e-02 1.243265e-01 7.163732e-02 4.421020e-02 8.651840e-02 2.762769e-02 7.530958e-02 1.464197e-01 5.137984e-02 7.880074e-02 3.246265e-01 7.716845e-02 6.920273e-02 1.461697e-01 3.163686e-01 9.400085e-02 3.574065e-01 2.450047e-01 2.078802e-01 5.340039e-01 5.860986e-01 
