%  columns="iteration, evaluation, void, void, void, xmean" (startseed=209166, 2026/02/11 10:36:6.69)
20 201 0 0 0 9.574943e-02 8.346865e-02 1.130088e-01 8.475586e-02 9.216680e-02 1.211639e-01 1.223800e-01 1.401141e-01 9.912328e-02 9.501127e-02 1.287603e-01 7.611752e-02 4.541264e-02 8.872184e-02 2.475375e-02 8.172496e-02 1.297721e-01 4.749684e-02 7.228819e-02 3.141442e-01 7.243658e-02 7.216178e-02 1.514840e-01 3.030214e-01 9.005247e-02 3.297671e-01 2.475931e-01 2.147478e-01 5.313687e-01 6.218124e-01 
21 211 0 0 0 9.329271e-02 8.162620e-02 1.192978e-01 8.143962e-02 9.283373e-02 1.238605e-01 1.244380e-01 1.302606e-01 9.924812e-02 8.919153e-02 1.258661e-01 7.430265e-02 4.348798e-02 8.260595e-02 2.760956e-02 7.732895e-02 1.406295e-01 5.063797e-02 7.534599e-02 3.138255e-01 7.076532e-02 6.842574e-02 1.447955e-01 3.107825e-01 9.104442e-02 3.427090e-01 2.388201e-01 2.121841e-01 5.317294e-01 6.015245e-01 
22 221 0 0 0 9.422251e-02 8.796419e-02 1.181893e-01 7.565124e-02 9.205884e-02 1.151471e-01 1.294597e-01 1.318929e-01 9.907509e-02 8.313408e-02 1.263042e-01 7.296397e-02 4.491764e-02 8.019748e-02 2.795793e-02 7.505003e-02 1.360204e-01 5.242292e-02 7.395377e-02 3.148941e-01 7.762002e-02 6.910499e-02 1.450930e-01 3.113694e-01 9.474817e-02 3.610360e-01 2.364507e-01 2.051788e-01 5.345155e-01 5.769952e-01 
23 231 0 0 0 8.843893e-02 8.603793e-02 1.198521e-01 7.471237e-02 9.370578e-02 1.141821e-01 1.286116e-01 1.230853e-01 1.019814e-01 8.363682e-02 1.286097e-01 7.053323e-02 4.478369e-02 7.887840e-02 2.817029e-02 7.543122e-02 1.389513e-01 5.238395e-02 7.486870e-02 3.242589e-01 7.948454e-02 7.054623e-02 1.417830e-01 3.132291e-01 9.739563e-02 3.461682e-01 2.340768e-01 2.010073e-01 5.346679e-01 5.570865e-01 
24 241 0 0 0 8.216734e-02 8.866607e-02 1.271770e-01 7.391959e-02 9.024014e-02 1.216991e-01 1.229378e-01 1.276440e-01 1.027262e-01 8.224798e-02 1.276091e-01 6.816181e-02 4.443333e-02 7.914072e-02 2.815855e-02 8.003818e-02 1.410029e-01 5.173261e-02 7.714272e-02 3.298138e-01 7.898899e-02 7.004496e-02 1.379319e-01 3.166468e-01 9.592778e-02 3.495211e-01 2.364148e-01 1.966319e-01 5.236987e-01 5.423431e-01 
25 251 0 0 0 8.711876e-02 9.499010e-02 1.271197e-01 7.889861e-02 9.206428e-02 1.169618e-01 1.189550e-01 1.196857e-01 9.524155e-02 7.900477e-02 1.309962e-01 7.222448e-02 4.648102e-02 8.247405e-02 2.831816e-02 8.236300e-02 1.366086e-01 5.311184e-02 7.991166e-02 3.348167e-01 8.384534e-02 7.041504e-02 1.379964e-01 3.146368e-01 9.659500e-02 3.491564e-01 2.364053e-01 2.081288e-01 5.218466e-01 5.386928e-01 
26 261 0 0 0 8.414812e-02 9.922993e-02 1.378791e-01 7.973754e-02 9.224336e-02 1.175152e-01 1.122481e-01 1.194825e-01 9.089818e-02 7.882507e-02 1.330213e-01 7.055882e-02 4.487093e-02 8.520349e-02 2.951650e-02 8.666062e-02 1.392799e-01 5.197188e-02 8.319127e-02 3.184463e-01 8.307957e-02 6.841823e-02 1.371639e-01 3.349912e-01 9.755852e-02 3.348300e-01 2.254609e-01 1.977815e-01 5.295602e-01 5.432836e-01 
27 271 0 0 0 8.381476e-02 9.790194e-02 1.317327e-01 8.234989e-02 9.648068e-02 1.153512e-01 1.116740e-01 1.315313e-01 8.678239e-02 8.021132e-02 1.262304e-01 6.697663e-02 4.602844e-02 8.784554e-02 2.817101e-02 8.515352e-02 1.436678e-01 5.164982e-02 8.355200e-02 3.143995e-01 8.519127e-02 7.564723e-02 1.373384e-01 3.364261e-01 9.890123e-02 3.338419e-01 2.284362e-01 1.949183e-01 5.272647e-01 5.073930e-01 
28 281 0 0 0 8.847485e-02 9.914299e-02 1.318038e-01 8.198506e-02 9.889661e-02 1.162149e-01 1.110034e-01 1.306835e-01 9.065349e-02 8.385307e-02 1.285607e-01 6.343444e-02 4.470577e-02 8.831695e-02 2.876745e-02 8.612861e-02 1.487218e-01 5.235565e-02 8.200466e-02 3.169129e-01 8.136708e-02 7.292548e-02 1.320968e-01 3.443328e-01 1.007717e-01 3.342692e-01 2.283552e-01 2.015812e-01 5.419375e-01 5.025663e-01 
29 291 0 0 0 9.162434e-02 9.806736e-02 1.230307e-01 8.180500e-02 9.957326e-02 1.096983e-01 1.155243e-01 1.261018e-01 8.977750e-02 9.107394e-02 1.259160e-01 6.189923e-02 4.597088e-02 8.734744e-02 3.038445e-02 8.829344e-02 1.489666e-01 5.052526e-02 8.144976e-02 3.127331e-01 8.415895e-02 7.481424e-02 1.364910e-01 3.447099e-01 9.780516e-02 3.505986e-01 2.316738e-01 1.894970e-01 5.619158e-01 4.756647e-01 
